,state,county,area_sqmi,epl_pov,epl_unemp,epl_pci,epl_nohsdp,spl_theme1,rpl_theme1,epl_age65,epl_age17,epl_disabl,epl_sngpnt,spl_theme2,rpl_theme2,epl_minrty,epl_limeng,spl_theme3,rpl_theme3,epl_munit,epl_mobile,epl_crowd,epl_noveh,epl_groupq,spl_theme4,rpl_theme4,spl_themes,rpl_themes,f_pov,f_unemp,f_pci,f_nohsdp,f_theme1,f_age65,f_age17,f_disabl,f_sngpnt,f_theme2,f_minrty,f_limeng,f_theme3,f_munit,f_mobile,f_crowd,f_noveh,f_groupq,f_theme4,f_total
1881,NEW YORK,Tioga,518.6100832,0.2175,0.6376,0.1997,0.2853,1.3401,0.3029,0.6113,0.3629,0.4142,0.4518,1.8402,0.3623,0.1162,0.227,0.3432,0.1414,0.5202,0.6558,0.2604,0.4225,0.185,2.0439,0.2725,5.5674,0.1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,NEW YORK,Tompkins,474.6409651,0.7723,0.3487,0.1955,0.0611,1.3776,0.3159,0.1121,0.0134,0.036,0.3247,0.4862,0.008,0.5992,0.5492,1.1484,0.5969,0.9284,0.3703,0.3359,0.9819,0.9621,3.5786,0.957,6.5908,0.3462,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3
1883,NEW YORK,Ulster,1124.2355093,0.4344,0.6207,0.1156,0.3069,1.4776,0.3404,0.5521,0.0895,0.3314,0.4518,1.4248,0.1372,0.5696,0.7052,1.2748,0.673,0.7348,0.3028,0.4457,0.7447,0.8625,3.0905,0.8023,7.2677,0.4704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,NEW YORK,Warren,867.2447108,0.2175,0.3121,0.1245,0.2165,0.8706,0.1596,0.7545,0.107,0.4448,0.3613,1.6676,0.2499,0.1853,0.3582,0.5435,0.256,0.6874,0.2248,0.2203,0.8746,0.2582,2.2653,0.369,5.347,0.1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,NEW YORK,Washington,831.1670295,0.3127,0.5344,0.4322,0.5113,1.7906,0.4449,0.5215,0.1598,0.4142,0.5412,1.6367,0.2337,0.2566,0.4642,0.7208,0.3457,0.4448,0.3174,0.4457,0.7224,0.8173,2.7476,0.6361,6.8957,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,NEW YORK,Wayne,603.8290862,0.2659,0.5669,0.3032,0.3935,1.5295,0.3599,0.4616,0.3999,0.4352,0.5938,1.8905,0.3996,0.3426,0.4187,0.7613,0.3706,0.5788,0.3964,0.2604,0.6565,0.4728,2.3649,0.4183,6.5462,0.3414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,NEW YORK,Westchester,430.5678079,0.1392,0.5481,0.0041,0.5056,1.197,0.264,0.3298,0.504,0.0423,0.3961,1.2722,0.0853,0.8561,0.9417,1.7978,0.9392,0.9924,0.0022,0.8828,0.9803,0.625,3.4827,0.9386,7.7497,0.5516,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,3
1888,NEW YORK,Wyoming,592.750197,0.2427,0.5669,0.4325,0.3792,1.6213,0.3933,0.3451,0.2089,0.3419,0.5938,1.4897,0.1617,0.3486,0.4187,0.7673,0.3754,0.4171,0.361,0.155,0.6425,0.8822,2.4578,0.4683,6.3361,0.3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,NEW YORK,Yates,338.1426057,0.2704,0.3634,0.4064,0.5922,1.6324,0.3971,0.6428,0.5304,0.2162,0.2216,1.611,0.2222,0.1429,0.4642,0.6071,0.2869,0.4448,0.4741,0.5498,0.9666,0.8106,3.2459,0.8691,7.0964,0.4392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1890,NORTH CAROLINA,Alamance,423.4320553,0.6395,0.5344,0.5032,0.6316,2.3087,0.6054,0.3298,0.5151,0.389,0.83,2.0639,0.545,0.7514,0.8593,1.6107,0.8606,0.8026,0.5466,0.6622,0.4225,0.6562,3.0901,0.802,9.0734,0.7838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,NORTH CAROLINA,Alexander,259.9849362,0.5076,0.6968,0.6271,0.7883,2.6198,0.7029,0.5995,0.2642,0.7205,0.2385,1.8227,0.3505,0.4269,0.6905,1.1174,0.5807,0.0691,0.9443,0.7434,0.1573,0.7262,2.6403,0.5696,8.2002,0.6341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1892,NORTH CAROLINA,Alleghany,234.4029084,0.9118,0.5669,0.8462,0.9293,3.2542,0.8742,0.9312,0.0735,0.9354,0.3247,2.2648,0.7071,0.4241,0.6558,1.0799,0.5565,0.0844,0.7081,0.2203,0.1971,0.3457,1.5556,0.1121,8.1545,0.6268,1,0,0,1,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,4
1893,NORTH CAROLINA,Anson,531.4609617,0.7815,0.9347,0.9032,0.8313,3.4507,0.9178,0.4091,0.1773,0.6896,0.7316,2.0076,0.4922,0.9051,0.6558,1.5609,0.8383,0.1958,0.8841,0.7622,0.9172,0.8822,3.6415,0.9682,10.6607,0.9443,0,1,1,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,4
1894,NORTH CAROLINA,Ashe,425.0603837,0.7045,0.3487,0.6576,0.6928,2.4036,0.6379,0.8895,0.0996,0.5221,0.3435,1.8547,0.3738,0.2518,0.5492,0.801,0.3916,0.4947,0.8185,0.0981,0.5788,0.3792,2.3693,0.4218,7.4286,0.4994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,NORTH CAROLINA,Avery,247.3377644,0.4723,0.2924,0.8965,0.767,2.4282,0.6475,0.7666,0.021,0.8208,0.0853,1.6937,0.2636,0.4155,0.631,1.0465,0.538,0.8399,0.6721,0.4056,0.1971,0.9825,3.0972,0.8071,8.2656,0.6446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1896,NORTH CAROLINA,Beaufort,831.9728012,0.7545,0.8895,0.501,0.5183,2.6633,0.7137,0.8583,0.2846,0.7638,0.4126,2.3193,0.744,0.7354,0.6087,1.3441,0.717,0.4171,0.9016,0.0981,0.7584,0.1525,2.3277,0.3996,8.6544,0.7156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1897,NORTH CAROLINA,Bertie,699.1761225,0.8755,0.9662,0.8879,0.8844,3.614,0.9535,0.7599,0.0786,0.8781,0.5597,2.2763,0.7138,0.9526,0.297,1.2496,0.6565,0.0551,0.9771,0.6622,0.8453,0.8774,3.4171,0.923,10.557,0.9385,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,3
1898,NORTH CAROLINA,Bladen,874.8637816,0.9331,0.7481,0.8691,0.8437,3.394,0.9061,0.6851,0.3327,0.8462,0.8682,2.7322,0.9338,0.8507,0.7052,1.5559,0.8341,0.1512,0.9796,0.6313,0.9198,0.3018,2.9837,0.7555,10.6658,0.9446,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3
1899,NORTH CAROLINA,Brunswick,849.1869345,0.3736,0.6376,0.2054,0.3114,1.528,0.3592,0.9803,0.0328,0.6686,0.1391,1.8208,0.348,0.5355,0.5492,1.0847,0.5603,0.6476,0.8367,0.4457,0.2114,0.0729,2.2143,0.3419,6.6478,0.3583,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1900,NORTH CAROLINA,Buncombe,656.4965596,0.3309,0.2455,0.1968,0.2668,1.04,0.2134,0.5928,0.1344,0.3091,0.1706,1.2069,0.07,0.5043,0.7491,1.2534,0.6587,0.8494,0.6256,0.7953,0.389,0.625,3.2843,0.8838,6.7846,0.3799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,NORTH CAROLINA,Burke,506.2364319,0.7083,0.8895,0.7032,0.8166,3.1176,0.8376,0.6113,0.1691,0.8411,0.5597,2.1812,0.6387,0.5374,0.7052,1.2426,0.6517,0.2798,0.8905,0.8198,0.389,0.6915,3.0706,0.7924,9.612,0.8487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,NORTH CAROLINA,Cabarrus,361.2378374,0.2427,0.5854,0.2099,0.3477,1.3857,0.3191,0.0952,0.8867,0.0942,0.7584,1.8345,0.3578,0.7259,0.7848,1.5107,0.8103,0.7348,0.2983,0.8711,0.2563,0.0936,2.2541,0.3633,6.985,0.4175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,NORTH CAROLINA,Caldwell,471.8909698,0.6258,0.6831,0.7357,0.8577,2.9023,0.7818,0.5817,0.2748,0.7281,0.4518,2.0364,0.5135,0.4104,0.6905,1.1009,0.5686,0.4037,0.7558,0.5498,0.3381,0.2184,2.2658,0.3693,8.3054,0.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,NORTH CAROLINA,Camden,240.328681,0.2608,0.9121,0.4487,0.624,2.2456,0.585,0.3989,0.695,0.3091,0.5234,1.9264,0.4253,0.5578,0.4642,1.022,0.5234,0.32,0.6695,0.078,0.0283,0.0255,1.1213,0.0341,6.3153,0.307,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1905,NORTH CAROLINA,Carteret,507.6068457,0.2854,0.6831,0.1723,0.2607,1.4015,0.3232,0.8819,0.0847,0.8093,0.3435,2.1194,0.5925,0.4394,0.5113,0.9507,0.4852,0.8723,0.7348,0.2203,0.3381,0.3792,2.5447,0.5151,7.0163,0.4255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,NORTH CAROLINA,Caswell,425.3657552,0.7723,0.7092,0.7331,0.8637,3.0783,0.8261,0.7036,0.1344,0.7281,0.1573,1.7234,0.2792,0.7911,0.5791,1.3702,0.7316,0.2579,0.9016,0.4817,0.8984,0.7905,3.3301,0.8981,9.502,0.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1907,NORTH CAROLINA,Catawba,401.3726619,0.3908,0.7347,0.449,0.6472,2.2217,0.5799,0.3989,0.5304,0.3763,0.5053,1.8109,0.3394,0.6246,0.8325,1.4571,0.7857,0.6991,0.6227,0.7434,0.3572,0.3792,2.8016,0.6616,8.2913,0.6481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,NORTH CAROLINA,Chatham,681.7172793,0.3061,0.4303,0.0475,0.4756,1.2595,0.2793,0.8758,0.2748,0.4804,0.2792,1.9102,0.4148,0.6769,0.8685,1.5454,0.8284,0.5081,0.6921,0.4056,0.2846,0.185,2.0754,0.283,6.7905,0.3809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,NORTH CAROLINA,Cherokee,455.5363265,0.6194,0.6545,0.7513,0.5871,2.6123,0.7,0.9723,0.0579,0.8504,0.0478,1.9284,0.4276,0.3021,0.4187,0.7208,0.3457,0.0388,0.7816,0.5498,0.3381,0.3792,2.0875,0.2884,7.349,0.4869,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1910,NORTH CAROLINA,Chowan,172.6570649,0.7723,0.9576,0.6522,0.7039,3.086,0.8283,0.8758,0.3327,0.5221,0.7771,2.5077,0.8481,0.8032,0.0,0.8032,0.3929,0.4037,0.8259,0.2964,0.914,0.4728,2.9128,0.7173,9.3097,0.8118,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
1911,NORTH CAROLINA,Clay,214.9833341,0.5675,0.0646,0.4758,0.4562,1.5641,0.3707,0.9803,0.0675,0.7358,0.0242,1.8078,0.3375,0.2015,0.297,0.4985,0.2311,0.298,0.7749,0.078,0.6702,0.0341,1.8552,0.2044,5.7256,0.2191,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1912,NORTH CAROLINA,Cleveland,464.2063373,0.7968,0.9054,0.8057,0.7039,3.2118,0.864,0.4817,0.4642,0.5686,0.7469,2.2614,0.7039,0.6562,0.3582,1.0144,0.5174,0.5081,0.7644,0.5498,0.7685,0.4126,3.0034,0.7654,9.491,0.835,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1913,NORTH CAROLINA,Columbus,938.1160101,0.8933,0.7347,0.7949,0.7883,3.2112,0.8637,0.6113,0.3862,0.8249,0.83,2.6524,0.907,0.8071,0.7052,1.5123,0.8115,0.1512,0.9459,0.6313,0.7867,0.8227,3.3378,0.9007,10.7137,0.9481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1914,NORTH CAROLINA,Craven,706.5964617,0.536,0.8341,0.3732,0.4756,2.2189,0.5793,0.4893,0.4642,0.6164,0.6234,2.1933,0.6501,0.7335,0.7966,1.5301,0.8217,0.6937,0.6065,0.6049,0.6425,0.8048,3.3524,0.9054,9.2947,0.8099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,NORTH CAROLINA,Cumberland,652.5607505,0.7131,0.8949,0.6366,0.2913,2.5359,0.678,0.0408,0.8106,0.6358,0.9096,2.3968,0.7943,0.9077,0.6905,1.5982,0.8532,0.8975,0.425,0.4817,0.6199,0.7905,3.2146,0.8567,9.7455,0.864,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2
1916,NORTH CAROLINA,Currituck,261.9377042,0.1854,0.3838,0.2532,0.4088,1.2312,0.2742,0.2502,0.4906,0.4142,0.5412,1.6962,0.2649,0.4193,0.227,0.6463,0.3047,0.0844,0.6294,0.4817,0.0726,0.0436,1.3117,0.0579,4.8854,0.1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,NORTH CAROLINA,Dare,383.2252969,0.0882,0.449,0.1268,0.1051,0.7691,0.1296,0.695,0.1598,0.2923,0.1936,1.3407,0.1082,0.4104,0.774,1.1844,0.616,0.6743,0.2611,0.7249,0.1022,0.0436,1.8061,0.1885,5.1003,0.1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,NORTH CAROLINA,Davidson,553.1728852,0.5471,0.7583,0.5815,0.7275,2.6144,0.7006,0.4422,0.504,0.561,0.5234,2.0306,0.5081,0.5565,0.7631,1.3196,0.7014,0.5081,0.6609,0.6313,0.5002,0.2184,2.5189,0.5024,8.4835,0.6841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,NORTH CAROLINA,Davie,263.6952327,0.4229,0.5006,0.2764,0.5661,1.766,0.4376,0.6679,0.3747,0.51,0.3123,1.8649,0.3808,0.4785,0.7966,1.2751,0.6737,0.545,0.7466,0.7065,0.0853,0.1165,2.1999,0.3356,7.1059,0.4411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,NORTH CAROLINA,Duplin,814.7371457,0.9013,0.8949,0.9207,0.9596,3.6765,0.9643,0.419,0.774,0.802,0.6702,2.6652,0.9112,0.8717,0.9516,1.8233,0.9459,0.298,0.9755,0.9093,0.7338,0.0936,3.0102,0.767,11.1752,0.979,1,0,1,1,3,0,0,0,0,0,0,1,1,0,1,1,0,0,2,6
1921,NORTH CAROLINA,Durham,286.4520568,0.5831,0.449,0.1105,0.4629,1.6055,0.3873,0.0675,0.3629,0.0646,0.83,1.325,0.1022,0.9172,0.9347,1.8519,0.9577,0.9752,0.0544,0.7249,0.7867,0.7972,3.3384,0.9019,8.1208,0.6197,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,3
1922,NORTH CAROLINA,Edgecombe,505.4329096,0.8882,0.8232,0.9054,0.8577,3.4745,0.9229,0.5352,0.5715,0.6164,0.9879,2.711,0.9268,0.9427,0.5791,1.5218,0.8163,0.4448,0.8606,0.8198,0.9379,0.3018,3.3649,0.9089,11.0722,0.9726,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,4
1923,NORTH CAROLINA,Forsyth,407.7816134,0.686,0.6545,0.258,0.433,2.0315,0.522,0.2273,0.6406,0.0796,0.7771,1.7246,0.2798,0.8284,0.8494,1.6778,0.8895,0.9322,0.1643,0.5498,0.7447,0.6562,3.0472,0.7835,8.4811,0.6834,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1924,NORTH CAROLINA,Franklin,491.8001472,0.4723,0.5006,0.4978,0.6988,2.1695,0.5631,0.2983,0.5151,0.5221,0.5053,1.8408,0.3636,0.7644,0.7491,1.5135,0.8125,0.2416,0.8886,0.5801,0.4082,0.5769,2.6954,0.6052,8.2192,0.6376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,NORTH CAROLINA,Gaston,355.7201328,0.5538,0.6968,0.5153,0.6714,2.4373,0.6497,0.2572,0.5578,0.5221,0.7112,2.0483,0.5272,0.6562,0.631,1.2872,0.6823,0.6819,0.5046,0.7065,0.4846,0.2582,2.6358,0.5661,8.4086,0.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,NORTH CAROLINA,Gates,340.6121249,0.2551,0.7092,0.5672,0.5871,2.1186,0.5449,0.5995,0.2846,0.8981,0.2537,2.0359,0.5129,0.7711,0.0707,0.8418,0.4161,0.0,0.9573,0.3703,0.2846,0.0341,1.6463,0.1372,6.6426,0.3567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1927,NORTH CAROLINA,Graham,291.9649891,0.7083,0.7232,0.9255,0.8112,3.1682,0.8529,0.8711,0.2642,0.8411,0.0175,1.9939,0.4782,0.4295,0.4187,0.8482,0.4202,0.2216,0.9007,0.043,0.7224,0.3018,2.1895,0.3321,8.1998,0.6338,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1928,NORTH CAROLINA,Granville,531.9906998,0.4344,0.6032,0.5016,0.6928,2.232,0.5818,0.3098,0.2967,0.5517,0.8809,2.0391,0.5174,0.8176,0.6905,1.5081,0.809,0.298,0.8023,0.2203,0.3715,0.8574,2.5495,0.517,8.3287,0.6561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,NORTH CAROLINA,Greene,266.7389841,0.9287,0.9287,0.9506,0.9608,3.7688,0.9758,0.2273,0.3091,0.9379,0.9277,2.402,0.7972,0.8946,0.9172,1.8118,0.9417,0.2216,0.985,0.8348,0.7338,0.9491,3.7243,0.9793,11.7069,0.9924,1,1,1,1,4,0,0,1,1,2,0,1,1,0,1,0,0,1,2,9
1930,NORTH CAROLINA,Guilford,645.890079,0.5739,0.5854,0.2707,0.4164,1.8464,0.4631,0.1786,0.5151,0.1242,0.8462,1.6641,0.2474,0.8755,0.8325,1.708,0.9064,0.9357,0.1258,0.6049,0.6043,0.7262,2.9969,0.7619,8.2154,0.6369,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1931,NORTH CAROLINA,Halifax,723.7356812,0.9226,0.8803,0.8567,0.9131,3.5727,0.9455,0.6428,0.3862,0.7864,0.9277,2.7431,0.9373,0.937,0.3582,1.2952,0.6883,0.5202,0.8259,0.3703,0.9475,0.6428,3.3067,0.8918,10.9177,0.9646,1,0,0,1,2,0,0,0,1,1,1,0,1,0,0,0,1,0,1,5
1932,NORTH CAROLINA,Harnett,595.0260374,0.6494,0.8232,0.7325,0.5871,2.7922,0.7497,0.0567,0.9121,0.2923,0.83,2.0911,0.5654,0.7838,0.7326,1.5164,0.8144,0.2216,0.8208,0.6049,0.4435,0.5944,2.6852,0.5982,9.0849,0.7869,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1933,NORTH CAROLINA,Haywood,553.5597741,0.4344,0.3634,0.2815,0.4852,1.5645,0.371,0.8933,0.0996,0.6746,0.3961,2.0636,0.5441,0.2372,0.4642,0.7014,0.3352,0.32,0.7348,0.3703,0.2846,0.0936,1.8033,0.1872,6.1328,0.2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,NORTH CAROLINA,Henderson,372.9300901,0.2239,0.1124,0.2611,0.3559,0.9533,0.193,0.9233,0.1691,0.4448,0.2069,1.7441,0.2916,0.5126,0.8274,1.34,0.7144,0.5571,0.6609,0.6049,0.32,0.2184,2.3613,0.4167,6.3987,0.321,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1935,NORTH CAROLINA,Hertford,353.1633781,0.8847,0.9576,0.9357,0.8714,3.6494,0.9608,0.5718,0.1506,0.8863,0.9277,2.5364,0.8621,0.9548,0.5791,1.5339,0.8239,0.4317,0.893,0.6049,0.9023,0.9175,3.7494,0.9828,11.4691,0.9873,0,1,1,0,2,0,0,0,1,1,1,0,1,0,0,0,1,1,2,6
1936,NORTH CAROLINA,Hoke,390.1176214,0.8217,0.901,0.8774,0.6004,3.2005,0.8615,0.0121,0.9503,0.6422,0.9096,2.5142,0.8542,0.9274,0.844,1.7714,0.929,0.1188,0.7787,0.5801,0.4225,0.6428,2.5429,0.5129,10.029,0.8924,0,1,0,0,1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,4
1937,NORTH CAROLINA,Hyde,612.3328186,0.8596,0.9478,0.9487,0.7883,3.5444,0.9398,0.3298,0.3862,0.3629,0.8383,1.9172,0.4199,0.8106,0.8039,1.6145,0.8625,0.1035,0.6995,0.8873,0.0115,0.9529,2.6547,0.581,9.7308,0.8627,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
1938,NORTH CAROLINA,Iredell,574.1912982,0.3,0.5854,0.172,0.4231,1.4805,0.3424,0.2273,0.6406,0.2649,0.6702,1.803,0.3327,0.6195,0.717,1.3365,0.7112,0.6571,0.6065,0.6622,0.1328,0.0729,2.1315,0.3069,6.7515,0.3745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,NORTH CAROLINA,Jackson,491.1925323,0.7624,0.3634,0.6545,0.4629,2.2432,0.5841,0.5817,0.0538,0.3629,0.4126,1.411,0.1305,0.5524,0.6718,1.2242,0.6409,0.6145,0.7268,0.5801,0.4225,0.9134,3.2573,0.8733,8.1357,0.6236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1940,NORTH CAROLINA,Johnston,791.2318124,0.3962,0.5006,0.5315,0.5871,2.0154,0.5172,0.0914,0.8867,0.3763,0.8077,2.1621,0.6262,0.7087,0.8192,1.5279,0.8211,0.39,0.7154,0.518,0.2248,0.1165,1.9647,0.2401,7.6701,0.5395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,NORTH CAROLINA,Jones,471.3675927,0.9363,0.8895,0.8299,0.7883,3.444,0.9162,0.7755,0.1344,0.9675,0.3435,2.2209,0.674,0.7778,0.6087,1.3865,0.7447,0.1754,0.9589,0.6864,0.7112,0.2582,2.7901,0.6568,9.8415,0.8761,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,3
1942,NORTH CAROLINA,Lee,255.0618414,0.5889,0.8232,0.6755,0.7275,2.8151,0.7545,0.2748,0.8017,0.4804,0.7316,2.2885,0.7237,0.8195,0.9124,1.7319,0.9156,0.5686,0.6336,0.6864,0.5002,0.3792,2.768,0.6447,9.6035,0.8481,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1943,NORTH CAROLINA,Lenoir,399.0866184,0.8755,0.9732,0.7787,0.8351,3.4625,0.9207,0.5995,0.5304,0.9478,0.9096,2.9873,0.9806,0.8828,0.7848,1.6676,0.8854,0.5788,0.8561,0.6622,0.95,0.5769,3.624,0.9672,11.7414,0.9933,0,1,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,1,4
1944,NORTH CAROLINA,Lincoln,295.8411571,0.4723,0.6545,0.3003,0.624,2.0511,0.528,0.3763,0.3862,0.4543,0.5053,1.7221,0.2786,0.4683,0.5791,1.0474,0.5387,0.2798,0.8052,0.518,0.1022,0.1165,1.8217,0.1939,6.6423,0.3564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,NORTH CAROLINA,Macon,515.5838316,0.6258,0.3299,0.3484,0.4473,1.7514,0.4338,0.9707,0.113,0.6686,0.1391,1.8914,0.4002,0.3636,0.717,1.0806,0.5575,0.1512,0.6103,0.5498,0.4435,0.1525,1.9073,0.2232,6.6307,0.3548,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1946,NORTH CAROLINA,Madison,449.6148991,0.686,0.5172,0.5675,0.6383,2.409,0.6404,0.7599,0.0895,0.6164,0.2305,1.6963,0.2652,0.1802,0.3582,0.5384,0.2528,0.0691,0.8892,0.4457,0.32,0.8227,2.5467,0.5161,7.1904,0.4586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,NORTH CAROLINA,Martin,456.4247503,0.7131,0.9561,0.7153,0.7313,3.1158,0.8373,0.8093,0.2846,0.7978,0.8185,2.7102,0.9258,0.8698,0.3582,1.228,0.6441,0.1188,0.8227,0.0981,0.7338,0.0541,1.8275,0.1955,8.8815,0.7541,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1948,NORTH CAROLINA,McDowell,439.9545521,0.6583,0.5481,0.7522,0.7112,2.6698,0.715,0.6428,0.2748,0.8679,0.6399,2.4254,0.8103,0.4136,0.631,1.0446,0.5365,0.2216,0.9443,0.7065,0.5142,0.5944,2.981,0.7539,9.1208,0.7895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1949,NORTH CAROLINA,Mecklenburg,523.5725071,0.3573,0.5481,0.0637,0.3384,1.3075,0.2952,0.028,0.7405,0.0204,0.7584,1.5473,0.191,0.8902,0.9124,1.8026,0.9401,0.9822,0.0544,0.5801,0.5294,0.3018,2.4479,0.4616,7.1053,0.4408,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2
1950,NORTH CAROLINA,Mitchell,221.2520376,0.443,0.2924,0.6685,0.6804,2.0843,0.5379,0.8895,0.1025,0.8411,0.1251,1.9582,0.4537,0.2604,0.5492,0.8096,0.3976,0.2579,0.7224,0.0981,0.5142,0.5619,2.1545,0.3171,7.0066,0.4223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,NORTH CAROLINA,Montgomery,491.5242399,0.7777,0.3838,0.7506,0.8685,2.7806,0.7471,0.6113,0.5578,0.4448,0.6234,2.2373,0.6861,0.767,0.8895,1.6565,0.8806,0.0844,0.8459,0.8911,0.5441,0.774,3.1395,0.8246,9.8139,0.8713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,NORTH CAROLINA,Moore,697.6775595,0.3497,0.4691,0.129,0.3114,1.2592,0.279,0.8854,0.3505,0.5221,0.1812,1.9392,0.4368,0.603,0.6718,1.2748,0.673,0.5686,0.6479,0.3703,0.2697,0.3457,2.2022,0.3372,6.6754,0.3621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,NORTH CAROLINA,Nash,540.4423413,0.5471,0.6376,0.4455,0.6383,2.2685,0.5924,0.419,0.504,0.5756,0.8628,2.3614,0.772,0.8777,0.6718,1.5495,0.8306,0.4575,0.7612,0.7065,0.7794,0.5409,3.2455,0.8688,9.4249,0.8287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
